314.5888733166042, 218.81062858417707
314.47596960256544, 218.787144611657
314.3698186058997, 218.76506520435052
316.84030045230986, 218.78780025476593
315.9549007291261, 218.78067060516668
333.039767236358, 218.89726244575314
334.7491048892251, 218.920764900688
334.53017818726676, 218.87522814668066
335.7570977971987, 218.90199711222655
335.2058595525525, 218.8901331983341
336.2582143336906, 218.92056798432188
337.52568525243396, 218.8970323986754
353.3284263996718, 218.9712933649652
355.42885022912947, 218.98584038639657
355.1190700876963, 218.9488891390498
355.9189445143546, 218.96449901300358
357.90752454219114, 218.97249668814112
356.619592705475, 218.94690616273283
357.45572535344184, 218.96377591310247
373.90611907092466, 219.04980415608424
375.737804411081, 219.07273019070772
375.435229625947, 219.02864013624873
376.46656025062964, 219.05470189769377
376.4080653740229, 219.04253496335957
378.4710723976012, 219.07994962230637
376.9345192634835, 219.0264007000414
378.9914196537891, 219.05448293291502
380.0186616325734, 219.1025372873452
381.18486022398145, 219.0875514160898
381.07905331482516, 219.0718254126016
382.3300909827823, 219.0572110268236
383.7311615575949, 219.0895080697123
384.1490665905583, 219.07435252030385
384.17132475132587, 219.0554253416824
386.77662634007555, 219.08849954922212
386.279398383449, 219.06988088806384
387.9089753227413, 219.11044579466244
389.5456337058665, 219.0919088174211
388.68959313771006, 219.07538524366367
389.8205427287637, 219.06832346197416
391.868949436201, 219.11748204014322
392.09329449236327, 219.10132747566198
392.0462896808043, 219.0825764268344
393.9665432876877, 219.07539577047277
395.00734001003354, 219.09721367775407
395.78344869863486, 219.06121522847087
396.67618821057533, 219.07802977960725
396.7914945324063, 219.1048688734646
397.53154381556874, 219.08604869991416
397.08970319522916, 218.9093410970635
398.8366139752444, 218.93347952402652
398.61650549654223, 218.88769696045648
398.9565499777575, 219.08406288487524
399.8275214860563, 218.91686873078845
399.444777895465, 218.90293177902495
400.66107347770225, 218.77272940953605
401.6137043252976, 218.90985309927757
402.1024007550157, 218.7961248041001
401.8858099566557, 218.75107391804121
403.46495657034404, 218.7811493169142
403.1638799995741, 218.7656391423163
405.1070281873233, 218.7929039483902
403.38495622439655, 218.7488046609164
405.9134402766613, 218.77218265448352
406.39821042211975, 218.8101965085759
407.6046812167241, 218.79273681570265
408.60949494602875, 218.7815566305035
407.37594122464554, 218.76229117084932
409.26812682642463, 218.81429107313312
410.4550205918107, 218.8373746537528
410.5426830292633, 218.79279010457992
412.1228103868831, 218.82186145326446
411.41724902315184, 218.80718426820744
413.4191435360724, 218.84022540364387
414.64903719200043, 218.856447707045
414.43548788144716, 218.81726431179683
416.0022812572662, 218.8363139227095
416.8633112833688, 218.87624139263932
417.5368330899047, 218.84762182556105
418.6023983736378, 218.89875249213515
419.61247507780297, 218.88041813328152
419.0413077985063, 218.8644089801818
419.7418011502474, 218.85306575693647
421.47767962449086, 218.89375496514788
422.1041769573244, 218.87330240358608
422.82238590026634, 218.91154973050658
424.14117501327644, 218.8910949040171
423.6031081703719, 218.870988415085
424.11407812190714, 218.91445182884138
425.67989134460424, 218.89464013026594
443.04374523338333, 219.0378521781327
445.0480426870979, 219.05988793548084
444.840060220894, 219.01662758251044
445.49223508412035, 219.03920694896814
445.8096558115892, 219.0298484568861
446.3374000292103, 219.01398258182527
447.65208313368123, 219.0361633229033
463.3127729753989, 219.17061809787774
465.4205689565518, 219.18669852686173
465.10827689949446, 219.14922480106512
465.9837019949894, 219.1657012437711
466.6058747734428, 219.14663347803145
467.9229772432146, 219.16931744709203
