79.41646022570876, 489.78713643453517
81.67721809340307, 489.8224607762179
89.02468116340947, 491.34140746857497
91.56803376456554, 491.37673181025775
104.2847967703459, 489.7164877511697
106.54555463804019, 489.92843380126607
129.28158546655658, 489.899532067162
131.4138911826773, 489.8224607762179
138.76135425268373, 489.32791999265976
141.5873015873016, 489.45155518854926
159.67336452885587, 489.8224607762179
161.83992415206288, 490.1050555096797
169.28158546655658, 488.65675750068806
171.98642077254794, 488.67189650426633
186.80245894118727, 488.6920818423707
189.62840627580513, 487.9149463253508
193.58473254427014, 485.40691806587745
196.97586934581156, 486.6432700247728
199.51922194696763, 486.7139187081383
204.4517845673915, 486.161574456372
206.75364712358933, 486.85521607486913
215.6271217542894, 485.15964767409844
219.01825855583084, 485.30094504082933
222.06400179425233, 484.9712511851239
224.74722451601068, 481.0748692540599
228.1743279199927, 484.26947426369384
231.04423443537124, 485.54586047649616
239.36507936507937, 482.2277273144324
241.7953940728507, 482.36195981282674
249.66694192127724, 482.26947426369384
251.7050493929107, 482.3337003394806
260.27708964125156, 483.8879713735204
262.255252775484, 483.8879713735204
269.44857326360216, 483.5796862097439
272.1460684466465, 483.35810624827957
280.05872098357645, 483.78199834847226
282.036884117809, 483.8879713735204
289.8930177080466, 484.0575282135975
292.9296265712451, 483.81090008257627
296.01247820901006, 482.0767960363335
298.1447839251308, 482.404349022846
